[Header],
System,TOC-L syringe sparge,
S/W Version,1.00,
User,apaters1,
Date/Time,12/1/2022 10:35:38 AM,

[System],
Instrument Options,TOC/ASI/IC Unit/TN/Sparge Kit/,
Catalyst,Saline,
Cell Length,long,

[Data],
Type,Anal.,Sample Name,Sample ID,Origin,Cal. Curve,Manual Dilution,Notes,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Conc.,Result,SD Area,CV Area,Excluded,Inj. Vol.,
Unknown,NPOC/TN,10 ppm C standard,10 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 12:28:31 AM,1,2,NPOC,51.57,10.68,NPOC:10.56mg/L TN:0.8031mg/L,0.7038,1.38,0,50,
Unknown,NPOC/TN,10 ppm C standard,10 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 12:32:48 AM,1,3,NPOC,50.22,10.39,NPOC:10.56mg/L TN:0.8031mg/L,0.7038,1.38,0,50,
Unknown,NPOC/TN,10 ppm C standard,10 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 12:24:11 AM,1,1,TN,0.4296,0.8091,NPOC:10.56mg/L TN:0.8031mg/L,0.1636,44.58,0,50,
Unknown,NPOC/TN,10 ppm C standard,10 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 12:28:31 AM,1,2,TN,0.4900,0.8149,NPOC:10.56mg/L TN:0.8031mg/L,0.1636,44.58,0,50,
Unknown,NPOC/TN,10 ppm C standard,10 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 12:32:48 AM,1,3,TN,0.000,0.7679,NPOC:10.56mg/L TN:0.8031mg/L,0.1636,44.58,1,50,
Unknown,NPOC/TN,10 ppm C standard,10 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 12:39:06 AM,1,4,TN,0.1813,0.7853,NPOC:10.56mg/L TN:0.8031mg/L,0.1636,44.58,0,50,
Unknown,NPOC/TN,30,30,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 12:47:47 AM,1,1,NPOC,48.31,9.994,NPOC:10.15mg/L TN:1.038mg/L,0.6717,1.37,0,50,
Unknown,NPOC/TN,30,30,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 12:52:24 AM,1,2,NPOC,49.28,10.20,NPOC:10.15mg/L TN:1.038mg/L,0.6717,1.37,0,50,
Unknown,NPOC/TN,30,30,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 12:56:41 AM,1,3,NPOC,49.60,10.26,NPOC:10.15mg/L TN:1.038mg/L,0.6717,1.37,0,50,
Unknown,NPOC/TN,30,30,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 12:47:47 AM,1,1,TN,2.350,0.9933,NPOC:10.15mg/L TN:1.038mg/L,0.5528,19.64,0,50,
Unknown,NPOC/TN,30,30,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 12:52:24 AM,1,2,TN,3.426,1.097,NPOC:10.15mg/L TN:1.038mg/L,0.5528,19.64,0,50,
Unknown,NPOC/TN,30,30,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 12:56:41 AM,1,3,TN,2.668,1.024,NPOC:10.15mg/L TN:1.038mg/L,0.5528,19.64,0,50,
Unknown,NPOC/TN,30,30,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 1:03:00 AM,1,4,TN,0.000,0.7679,NPOC:10.15mg/L TN:1.038mg/L,0.5528,19.64,1,50,
Unknown,NPOC/TN,44,44,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 1:12:40 AM,1,1,NPOC,229.3,47.99,NPOC:48.14mg/L TN:2.935mg/L,1.127,0.49,0,50,
Unknown,NPOC/TN,44,44,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 1:17:21 AM,1,2,NPOC,231.3,48.41,NPOC:48.14mg/L TN:2.935mg/L,1.127,0.49,0,50,
Unknown,NPOC/TN,44,44,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 1:21:53 AM,1,3,NPOC,229.4,48.01,NPOC:48.14mg/L TN:2.935mg/L,1.127,0.49,0,50,
Unknown,NPOC/TN,44,44,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 1:12:40 AM,1,1,TN,22.49,2.925,NPOC:48.14mg/L TN:2.935mg/L,0.3483,1.54,0,50,
Unknown,NPOC/TN,44,44,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 1:17:21 AM,1,2,TN,22.99,2.973,NPOC:48.14mg/L TN:2.935mg/L,0.3483,1.54,0,50,
Unknown,NPOC/TN,44,44,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 1:21:53 AM,1,3,TN,22.32,2.909,NPOC:48.14mg/L TN:2.935mg/L,0.3483,1.54,0,50,
Unknown,NPOC/TN,50,50,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 1:30:45 AM,1,1,NPOC,50.96,10.55,NPOC:10.61mg/L TN:1.102mg/L,0.3818,0.74,0,50,
Unknown,NPOC/TN,50,50,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 1:35:15 AM,1,2,NPOC,51.10,10.58,NPOC:10.61mg/L TN:1.102mg/L,0.3818,0.74,0,50,
Unknown,NPOC/TN,50,50,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 1:39:54 AM,1,3,NPOC,51.68,10.70,NPOC:10.61mg/L TN:1.102mg/L,0.3818,0.74,0,50,
Unknown,NPOC/TN,50,50,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 1:30:45 AM,1,1,TN,3.461,1.100,NPOC:10.61mg/L TN:1.102mg/L,0.1405,4.04,0,50,
Unknown,NPOC/TN,50,50,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 1:35:15 AM,1,2,TN,3.629,1.116,NPOC:10.61mg/L TN:1.102mg/L,0.1405,4.04,0,50,
Unknown,NPOC/TN,50,50,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 1:39:54 AM,1,3,TN,3.350,1.089,NPOC:10.61mg/L TN:1.102mg/L,0.1405,4.04,0,50,
Unknown,NPOC/TN,50,50,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 1:46:11 AM,1,4,TN,0.5798,0.8235,NPOC:10.61mg/L TN:1.102mg/L,0.1405,4.04,1,50,
Unknown,NPOC/TN,40,40,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 1:54:55 AM,1,1,NPOC,37.13,7.646,NPOC:7.666mg/L TN:1.104mg/L,0.1617,0.43,0,50,
Unknown,NPOC/TN,40,40,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 1:59:40 AM,1,2,NPOC,37.41,7.705,NPOC:7.666mg/L TN:1.104mg/L,0.1617,0.43,0,50,
Unknown,NPOC/TN,40,40,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 2:03:57 AM,1,3,NPOC,37.13,7.646,NPOC:7.666mg/L TN:1.104mg/L,0.1617,0.43,0,50,
Unknown,NPOC/TN,40,40,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 1:54:55 AM,1,1,TN,3.036,1.059,NPOC:7.666mg/L TN:1.104mg/L,0.5356,15.30,0,50,
Unknown,NPOC/TN,40,40,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 1:59:40 AM,1,2,TN,4.087,1.160,NPOC:7.666mg/L TN:1.104mg/L,0.5356,15.30,0,50,
Unknown,NPOC/TN,40,40,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 2:03:57 AM,1,3,TN,3.382,1.092,NPOC:7.666mg/L TN:1.104mg/L,0.5356,15.30,0,50,
Unknown,NPOC/TN,40,40,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 2:10:38 AM,1,4,TN,0.000,0.7679,NPOC:7.666mg/L TN:1.104mg/L,0.5356,15.30,1,50,
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 2:19:22 AM,1,1,NPOC,117.1,24.44,NPOC:24.46mg/L TN:1.426mg/L,0.4583,0.39,0,50,
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 2:24:22 AM,1,2,NPOC,117.7,24.56,NPOC:24.46mg/L TN:1.426mg/L,0.4583,0.39,0,50,
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 2:28:45 AM,1,3,NPOC,116.8,24.37,NPOC:24.46mg/L TN:1.426mg/L,0.4583,0.39,0,50,
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 2:19:22 AM,1,1,TN,6.139,1.357,NPOC:24.46mg/L TN:1.426mg/L,0.6253,9.12,0,50,
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 2:24:22 AM,1,2,TN,7.284,1.466,NPOC:24.46mg/L TN:1.426mg/L,0.6253,9.12,0,50,
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 2:28:45 AM,1,3,TN,7.147,1.453,NPOC:24.46mg/L TN:1.426mg/L,0.6253,9.12,0,50,
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 2:35:03 AM,1,4,TN,0.000,0.7679,NPOC:24.46mg/L TN:1.426mg/L,0.6253,9.12,1,50,
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 2:44:17 AM,1,1,NPOC,71.42,14.85,NPOC:14.78mg/L TN:1.635mg/L,0.7072,0.99,0,50,
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 2:48:50 AM,1,2,NPOC,71.64,14.89,NPOC:14.78mg/L TN:1.635mg/L,0.7072,0.99,0,50,
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 2:53:41 AM,1,3,NPOC,70.32,14.61,NPOC:14.78mg/L TN:1.635mg/L,0.7072,0.99,0,50,
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 2:44:17 AM,1,1,TN,8.434,1.577,NPOC:14.78mg/L TN:1.635mg/L,0.8858,9.79,0,50,
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 2:48:50 AM,1,2,TN,10.06,1.733,NPOC:14.78mg/L TN:1.635mg/L,0.8858,9.79,0,50,
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 2:53:41 AM,1,3,TN,8.638,1.596,NPOC:14.78mg/L TN:1.635mg/L,0.8858,9.79,0,50,
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 3:00:00 AM,1,4,TN,0.2730,0.7941,NPOC:14.78mg/L TN:1.635mg/L,0.8858,9.79,1,50,
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 3:08:40 AM,1,1,NPOC,28.81,5.900,NPOC:6.236mg/L TN:1.050mg/L,0.5246,1.73,1,50,
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 3:13:56 AM,1,2,NPOC,30.89,6.336,NPOC:6.236mg/L TN:1.050mg/L,0.5246,1.73,0,50,
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 3:18:15 AM,1,3,NPOC,30.49,6.252,NPOC:6.236mg/L TN:1.050mg/L,0.5246,1.73,0,50,
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 3:22:49 AM,1,4,NPOC,29.85,6.118,NPOC:6.236mg/L TN:1.050mg/L,0.5246,1.73,0,50,
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 3:08:40 AM,1,1,TN,2.985,1.054,NPOC:6.236mg/L TN:1.050mg/L,0.07651,2.60,0,50,
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 3:13:56 AM,1,2,TN,3.417,1.096,NPOC:6.236mg/L TN:1.050mg/L,0.07651,2.60,1,50,
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 3:18:15 AM,1,3,TN,2.982,1.054,NPOC:6.236mg/L TN:1.050mg/L,0.07651,2.60,0,50,
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 3:22:49 AM,1,4,TN,2.851,1.041,NPOC:6.236mg/L TN:1.050mg/L,0.07651,2.60,0,50,
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 3:31:38 AM,1,1,NPOC,40.76,8.408,NPOC:8.516mg/L TN:1.230mg/L,0.5597,1.36,0,50,
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 3:35:55 AM,1,2,NPOC,41.19,8.499,NPOC:8.516mg/L TN:1.230mg/L,0.5597,1.36,0,50,
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 3:40:23 AM,1,3,NPOC,41.87,8.642,NPOC:8.516mg/L TN:1.230mg/L,0.5597,1.36,0,50,
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 3:31:38 AM,1,1,TN,4.747,1.223,NPOC:8.516mg/L TN:1.230mg/L,0.1758,3.65,0,50,
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 3:35:55 AM,1,2,TN,4.690,1.218,NPOC:8.516mg/L TN:1.230mg/L,0.1758,3.65,0,50,
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 3:40:23 AM,1,3,TN,5.019,1.249,NPOC:8.516mg/L TN:1.230mg/L,0.1758,3.65,0,50,
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 3:46:41 AM,1,4,TN,0.000,0.7679,NPOC:8.516mg/L TN:1.230mg/L,0.1758,3.65,1,50,
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 3:55:45 AM,1,1,NPOC,41.14,8.488,NPOC:8.471mg/L TN:1.067mg/L,0.2458,0.60,0,50,
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 4:00:29 AM,1,2,NPOC,41.25,8.511,NPOC:8.471mg/L TN:1.067mg/L,0.2458,0.60,0,50,
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 4:04:46 AM,1,3,NPOC,40.78,8.413,NPOC:8.471mg/L TN:1.067mg/L,0.2458,0.60,0,50,
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 3:55:45 AM,1,1,TN,3.476,1.101,NPOC:8.471mg/L TN:1.067mg/L,0.4841,15.53,0,50,
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 4:00:29 AM,1,2,TN,3.310,1.085,NPOC:8.471mg/L TN:1.067mg/L,0.4841,15.53,0,50,
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 4:04:46 AM,1,3,TN,2.567,1.014,NPOC:8.471mg/L TN:1.067mg/L,0.4841,15.53,0,50,
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1.00,,11/18/2022 4:11:04 AM,1,4,TN,0.1025,0.7778,NPOC:8.471mg/L TN:1.067mg/L,0.4841,15.53,1,50,
Unknown,NPOC/TN,35,35,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 4:19:45 AM,1,1,NPOC,48.47,10.03,NPOC:10.08mg/L TN:1.070mg/L,0.3955,0.81,0,50,
Unknown,NPOC/TN,35,35,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1.00,,11/18/2022 4:24:11 AM,1,2,NPOC,49.16,10.17,NPOC:10.08mg/L TN:1.070mg/L,0.3955,0.81,0,50,
