Type,Anal.,Sample Name,Sample ID,Origin,Cal. Curve,Manual Dilution,Notes,Date / Time,Spl. No.,Inj. No.,Analysis(Inj.),Area,Conc.,Result,SD Area,CV Area,Excluded,inj_vol
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 2:28,1,3,NPOC,116.8,24.37,NPOC:24.46mg/L TN:1.426mg/L,0.4583,0.39,0,50
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 2:19,1,1,TN,6.139,1.357,NPOC:24.46mg/L TN:1.426mg/L,0.6253,9.12,0,50
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 2:24,1,2,TN,7.284,1.466,NPOC:24.46mg/L TN:1.426mg/L,0.6253,9.12,0,50
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 2:28,1,3,TN,7.147,1.453,NPOC:24.46mg/L TN:1.426mg/L,0.6253,9.12,0,50
Unknown,NPOC/TN,41,41,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 2:35,1,4,TN,0,0.7679,NPOC:24.46mg/L TN:1.426mg/L,0.6253,9.12,1,50
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 2:44,1,1,NPOC,71.42,14.85,NPOC:14.78mg/L TN:1.635mg/L,0.7072,0.99,0,50
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 2:48,1,2,NPOC,71.64,14.89,NPOC:14.78mg/L TN:1.635mg/L,0.7072,0.99,0,50
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 2:53,1,3,NPOC,70.32,14.61,NPOC:14.78mg/L TN:1.635mg/L,0.7072,0.99,0,50
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 2:44,1,1,TN,8.434,1.577,NPOC:14.78mg/L TN:1.635mg/L,0.8858,9.79,0,50
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 2:48,1,2,TN,10.06,1.733,NPOC:14.78mg/L TN:1.635mg/L,0.8858,9.79,0,50
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 2:53,1,3,TN,8.638,1.596,NPOC:14.78mg/L TN:1.635mg/L,0.8858,9.79,0,50
Unknown,NPOC/TN,49,49,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 3:00,1,4,TN,0.273,0.7941,NPOC:14.78mg/L TN:1.635mg/L,0.8858,9.79,1,50
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 3:08,1,1,NPOC,28.81,5.9,NPOC:6.236mg/L TN:1.050mg/L,0.5246,1.73,1,50
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 3:13,1,2,NPOC,30.89,6.336,NPOC:6.236mg/L TN:1.050mg/L,0.5246,1.73,0,50
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 3:18,1,3,NPOC,30.49,6.252,NPOC:6.236mg/L TN:1.050mg/L,0.5246,1.73,0,50
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 3:22,1,4,NPOC,29.85,6.118,NPOC:6.236mg/L TN:1.050mg/L,0.5246,1.73,0,50
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 3:08,1,1,TN,2.985,1.054,NPOC:6.236mg/L TN:1.050mg/L,0.07651,2.6,0,50
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 3:13,1,2,TN,3.417,1.096,NPOC:6.236mg/L TN:1.050mg/L,0.07651,2.6,1,50
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 3:18,1,3,TN,2.982,1.054,NPOC:6.236mg/L TN:1.050mg/L,0.07651,2.6,0,50
Unknown,NPOC/TN,13,13,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 3:22,1,4,TN,2.851,1.041,NPOC:6.236mg/L TN:1.050mg/L,0.07651,2.6,0,50
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 3:31,1,1,NPOC,40.76,8.408,NPOC:8.516mg/L TN:1.230mg/L,0.5597,1.36,0,50
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 3:35,1,2,NPOC,41.19,8.499,NPOC:8.516mg/L TN:1.230mg/L,0.5597,1.36,0,50
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 3:40,1,3,NPOC,41.87,8.642,NPOC:8.516mg/L TN:1.230mg/L,0.5597,1.36,0,50
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 3:31,1,1,TN,4.747,1.223,NPOC:8.516mg/L TN:1.230mg/L,0.1758,3.65,0,50
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 3:35,1,2,TN,4.69,1.218,NPOC:8.516mg/L TN:1.230mg/L,0.1758,3.65,0,50
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 3:40,1,3,TN,5.019,1.249,NPOC:8.516mg/L TN:1.230mg/L,0.1758,3.65,0,50
Unknown,NPOC/TN,21,21,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 3:46,1,4,TN,0,0.7679,NPOC:8.516mg/L TN:1.230mg/L,0.1758,3.65,1,50
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 3:55,1,1,NPOC,41.14,8.488,NPOC:8.471mg/L TN:1.067mg/L,0.2458,0.6,0,50
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 4:00,1,2,NPOC,41.25,8.511,NPOC:8.471mg/L TN:1.067mg/L,0.2458,0.6,0,50
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 4:04,1,3,NPOC,40.78,8.413,NPOC:8.471mg/L TN:1.067mg/L,0.2458,0.6,0,50
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 3:55,1,1,TN,3.476,1.101,NPOC:8.471mg/L TN:1.067mg/L,0.4841,15.53,0,50
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:00,1,2,TN,3.31,1.085,NPOC:8.471mg/L TN:1.067mg/L,0.4841,15.53,0,50
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:04,1,3,TN,2.567,1.014,NPOC:8.471mg/L TN:1.067mg/L,0.4841,15.53,0,50
Unknown,NPOC/TN,34,34,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:11,1,4,TN,0.1025,0.7778,NPOC:8.471mg/L TN:1.067mg/L,0.4841,15.53,1,50
Unknown,NPOC/TN,35,35,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 4:19,1,1,NPOC,48.47,10.03,NPOC:10.08mg/L TN:1.070mg/L,0.3955,0.81,0,50
Unknown,NPOC/TN,35,35,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 4:24,1,2,NPOC,49.16,10.17,NPOC:10.08mg/L TN:1.070mg/L,0.3955,0.81,0,50
Unknown,NPOC/TN,35,35,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 4:28,1,3,NPOC,48.48,10.03,NPOC:10.08mg/L TN:1.070mg/L,0.3955,0.81,0,50
Unknown,NPOC/TN,35,35,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:19,1,1,TN,3.256,1.08,NPOC:10.08mg/L TN:1.070mg/L,0.1662,5.27,0,50
Unknown,NPOC/TN,35,35,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:24,1,2,TN,3.241,1.079,NPOC:10.08mg/L TN:1.070mg/L,0.1662,5.27,0,50
Unknown,NPOC/TN,35,35,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:28,1,3,TN,2.961,1.052,NPOC:10.08mg/L TN:1.070mg/L,0.1662,5.27,0,50
Unknown,NPOC/TN,35,35,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:34,1,4,TN,0.5935,0.8249,NPOC:10.08mg/L TN:1.070mg/L,0.1662,5.27,1,50
Unknown,NPOC/TN,43,43,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 4:43,1,1,NPOC,81.18,16.89,NPOC:17.12mg/L TN:1.347mg/L,0.9408,1.14,0,50
Unknown,NPOC/TN,43,43,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 4:48,1,2,NPOC,82.92,17.26,NPOC:17.12mg/L TN:1.347mg/L,0.9408,1.14,0,50
Unknown,NPOC/TN,43,43,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 4:52,1,3,NPOC,82.67,17.21,NPOC:17.12mg/L TN:1.347mg/L,0.9408,1.14,0,50
Unknown,NPOC/TN,43,43,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:43,1,1,TN,5.907,1.334,NPOC:17.12mg/L TN:1.347mg/L,0.1227,2.03,0,50
Unknown,NPOC/TN,43,43,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:48,1,2,TN,6.058,1.349,NPOC:17.12mg/L TN:1.347mg/L,0.1227,2.03,0,50
Unknown,NPOC/TN,43,43,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:52,1,3,TN,6.15,1.358,NPOC:17.12mg/L TN:1.347mg/L,0.1227,2.03,0,50
Unknown,NPOC/TN,43,43,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 4:58,1,4,TN,0,0.7679,NPOC:17.12mg/L TN:1.347mg/L,0.1227,2.03,1,50
Unknown,NPOC/TN,8,8,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 5:07,1,1,NPOC,38.5,7.934,NPOC:8.055mg/L TN:1.145mg/L,0.6756,1.73,0,50
Unknown,NPOC/TN,8,8,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 5:11,1,2,NPOC,39.82,8.211,NPOC:8.055mg/L TN:1.145mg/L,0.6756,1.73,0,50
Unknown,NPOC/TN,8,8,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 5:16,1,3,NPOC,38.91,8.02,NPOC:8.055mg/L TN:1.145mg/L,0.6756,1.73,0,50
Unknown,NPOC/TN,8,8,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 5:07,1,1,TN,3.92,1.144,NPOC:8.055mg/L TN:1.145mg/L,0.1546,3.93,0,50
Unknown,NPOC/TN,8,8,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 5:11,1,2,TN,4.097,1.161,NPOC:8.055mg/L TN:1.145mg/L,0.1546,3.93,0,50
Unknown,NPOC/TN,8,8,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 5:16,1,3,TN,3.789,1.131,NPOC:8.055mg/L TN:1.145mg/L,0.1546,3.93,0,50
Unknown,NPOC/TN,8,8,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 5:22,1,4,TN,0.6372,0.829,NPOC:8.055mg/L TN:1.145mg/L,0.1546,3.93,1,50
Unknown,NPOC/TN,38,38,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 5:31,1,1,NPOC,48.6,10.05,NPOC:10.17mg/L TN:1.232mg/L,0.55,1.12,0,50
Unknown,NPOC/TN,38,38,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 5:35,1,2,NPOC,49.7,10.29,NPOC:10.17mg/L TN:1.232mg/L,0.55,1.12,0,50
Unknown,NPOC/TN,38,38,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 5:39,1,3,NPOC,49.16,10.17,NPOC:10.17mg/L TN:1.232mg/L,0.55,1.12,0,50
Unknown,NPOC/TN,38,38,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 5:31,1,1,TN,5,1.247,NPOC:10.17mg/L TN:1.232mg/L,0.3342,6.9,0,50
Unknown,NPOC/TN,38,38,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 5:35,1,2,TN,4.46,1.196,NPOC:10.17mg/L TN:1.232mg/L,0.3342,6.9,0,50
Unknown,NPOC/TN,38,38,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 5:39,1,3,TN,5.071,1.254,NPOC:10.17mg/L TN:1.232mg/L,0.3342,6.9,0,50
Unknown,NPOC/TN,38,38,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 5:46,1,4,TN,0.1628,0.7835,NPOC:10.17mg/L TN:1.232mg/L,0.3342,6.9,1,50
Unknown,NPOC/TN,50 ppm C standard,50 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 5:55,1,1,NPOC,237.8,49.78,NPOC:49.53mg/L TN:0.7943mg/L,1.069,0.45,0,50
Unknown,NPOC/TN,50 ppm C standard,50 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 6:00,1,2,NPOC,236.4,49.48,NPOC:49.53mg/L TN:0.7943mg/L,1.069,0.45,0,50
Unknown,NPOC/TN,50 ppm C standard,50 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 6:05,1,3,NPOC,235.7,49.34,NPOC:49.53mg/L TN:0.7943mg/L,1.069,0.45,0,50
Unknown,NPOC/TN,50 ppm C standard,50 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 5:55,1,1,TN,0,0.7679,NPOC:49.53mg/L TN:0.7943mg/L,0.0806,29.27,1,50
Unknown,NPOC/TN,50 ppm C standard,50 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 6:00,1,2,TN,0.353,0.8018,NPOC:49.53mg/L TN:0.7943mg/L,0.0806,29.27,0,50
Unknown,NPOC/TN,50 ppm C standard,50 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 6:05,1,3,TN,0.2811,0.7949,NPOC:49.53mg/L TN:0.7943mg/L,0.0806,29.27,0,50
Unknown,NPOC/TN,50 ppm C standard,50 ppm C standard,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 6:16,1,4,TN,0.1921,0.7864,NPOC:49.53mg/L TN:0.7943mg/L,0.0806,29.27,0,50
Unknown,NPOC/TN,42,42,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 6:25,1,1,NPOC,63.8,13.25,NPOC:13.24mg/L TN:1.254mg/L,0.665,1.04,0,50
Unknown,NPOC/TN,42,42,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 6:30,1,2,NPOC,64.46,13.38,NPOC:13.24mg/L TN:1.254mg/L,0.665,1.04,0,50
Unknown,NPOC/TN,42,42,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-NPOC_syringe-sparge-III.2022_11_16_14_07_52.cal,1,,11/18/2022 6:34,1,3,NPOC,63.13,13.11,NPOC:13.24mg/L TN:1.254mg/L,0.665,1.04,0,50
Unknown,NPOC/TN,42,42,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 6:25,1,1,TN,5.309,1.277,NPOC:13.24mg/L TN:1.254mg/L,0.2051,4.04,0,50
Unknown,NPOC/TN,42,42,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 6:30,1,2,TN,4.935,1.241,NPOC:13.24mg/L TN:1.254mg/L,0.2051,4.04,0,50
Unknown,NPOC/TN,42,42,C:\TOC-L\Methods\Paterson-Rooney_NPOC-TN_11-16-2022_III.met,C:\TOC-L\CalCurves\Rooney-PhIr-2022-TN_syringe-sparge-III.2022_11_29_14_40_42.cal,1,,11/18/2022 6:34,1,3,TN,4.976,1.245,NPOC:13.24mg/L TN:1.254mg/L,0.2051,4.04,0,50
