"","X","ID","Area","Site","Plot","Sample","date","Betterdate","ICP","concentration","month","area_site"
"1231",3087,161,"East","Mesic","2","Aug-7","8-7-2021","2021-08-07","sodium",1.17,"august","East-Mesic"
"1232",3088,161,"East","Mesic","2","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","East-Mesic"
"1233",3090,162,"East","Mesic","3","Aug-7","8-7-2021","2021-08-07","calcium",4.94,"august","East-Mesic"
"1234",3091,162,"East","Mesic","3","Aug-7","8-7-2021","2021-08-07","iron",0.75,"august","East-Mesic"
"1235",3092,162,"East","Mesic","3","Aug-7","8-7-2021","2021-08-07","potassium",1.3,"august","East-Mesic"
"1236",3093,162,"East","Mesic","3","Aug-7","8-7-2021","2021-08-07","magnesium",1.23,"august","East-Mesic"
"1237",3094,162,"East","Mesic","3","Aug-7","8-7-2021","2021-08-07","manganese",0.18,"august","East-Mesic"
"1238",3095,162,"East","Mesic","3","Aug-7","8-7-2021","2021-08-07","sodium",0.85,"august","East-Mesic"
"1239",3096,162,"East","Mesic","3","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","East-Mesic"
"1240",3098,163,"East","Hydric","1","Aug-7","8-7-2021","2021-08-07","calcium",2.31,"august","East-Hydric"
"1241",3099,163,"East","Hydric","1","Aug-7","8-7-2021","2021-08-07","iron",0.87,"august","East-Hydric"
"1242",3100,163,"East","Hydric","1","Aug-7","8-7-2021","2021-08-07","potassium",0.37,"august","East-Hydric"
"1243",3101,163,"East","Hydric","1","Aug-7","8-7-2021","2021-08-07","magnesium",0.54,"august","East-Hydric"
"1244",3102,163,"East","Hydric","1","Aug-7","8-7-2021","2021-08-07","manganese",0.07,"august","East-Hydric"
"1245",3103,163,"East","Hydric","1","Aug-7","8-7-2021","2021-08-07","sodium",0.59,"august","East-Hydric"
"1246",3104,163,"East","Hydric","1","Aug-7","8-7-2021","2021-08-07","phosphorus",0.06,"august","East-Hydric"
"1247",3106,164,"East","Hydric","2","Aug-7","8-7-2021","2021-08-07","calcium",4.01,"august","East-Hydric"
"1248",3107,164,"East","Hydric","2","Aug-7","8-7-2021","2021-08-07","iron",2.05,"august","East-Hydric"
"1249",3108,164,"East","Hydric","2","Aug-7","8-7-2021","2021-08-07","potassium",0.37,"august","East-Hydric"
"1250",3109,164,"East","Hydric","2","Aug-7","8-7-2021","2021-08-07","magnesium",0.75,"august","East-Hydric"
"1251",3110,164,"East","Hydric","2","Aug-7","8-7-2021","2021-08-07","manganese",0.2,"august","East-Hydric"
"1252",3111,164,"East","Hydric","2","Aug-7","8-7-2021","2021-08-07","sodium",0.68,"august","East-Hydric"
"1253",3112,164,"East","Hydric","2","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","East-Hydric"
"1254",3114,165,"East","Hydric","3","Aug-7","8-7-2021","2021-08-07","calcium",5.67,"august","East-Hydric"
"1255",3115,165,"East","Hydric","3","Aug-7","8-7-2021","2021-08-07","iron",1.77,"august","East-Hydric"
"1256",3116,165,"East","Hydric","3","Aug-7","8-7-2021","2021-08-07","potassium",0.81,"august","East-Hydric"
"1257",3117,165,"East","Hydric","3","Aug-7","8-7-2021","2021-08-07","magnesium",1.43,"august","East-Hydric"
"1258",3118,165,"East","Hydric","3","Aug-7","8-7-2021","2021-08-07","manganese",3.58,"august","East-Hydric"
"1259",3119,165,"East","Hydric","3","Aug-7","8-7-2021","2021-08-07","sodium",0.72,"august","East-Hydric"
"1260",3120,165,"East","Hydric","3","Aug-7","8-7-2021","2021-08-07","phosphorus",0.07,"august","East-Hydric"
"1261",3194,175,"West","Dry","1","Aug-7","8-7-2021","2021-08-07","calcium",14.38,"august","West-Dry"
"1262",3195,175,"West","Dry","1","Aug-7","8-7-2021","2021-08-07","iron",5.16,"august","West-Dry"
"1263",3196,175,"West","Dry","1","Aug-7","8-7-2021","2021-08-07","potassium",0.57,"august","West-Dry"
"1264",3197,175,"West","Dry","1","Aug-7","8-7-2021","2021-08-07","magnesium",1.93,"august","West-Dry"
"1265",3198,175,"West","Dry","1","Aug-7","8-7-2021","2021-08-07","manganese",0.09,"august","West-Dry"
"1266",3199,175,"West","Dry","1","Aug-7","8-7-2021","2021-08-07","sodium",1.02,"august","West-Dry"
"1267",3200,175,"West","Dry","1","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","West-Dry"
"1268",3202,176,"West","Dry","2","Aug-7","8-7-2021","2021-08-07","calcium",9.52,"august","West-Dry"
"1269",3203,176,"West","Dry","2","Aug-7","8-7-2021","2021-08-07","iron",2.19,"august","West-Dry"
"1270",3204,176,"West","Dry","2","Aug-7","8-7-2021","2021-08-07","potassium",0.34,"august","West-Dry"
"1271",3205,176,"West","Dry","2","Aug-7","8-7-2021","2021-08-07","magnesium",1.17,"august","West-Dry"
"1272",3206,176,"West","Dry","2","Aug-7","8-7-2021","2021-08-07","manganese",0.03,"august","West-Dry"
"1273",3207,176,"West","Dry","2","Aug-7","8-7-2021","2021-08-07","sodium",1.48,"august","West-Dry"
"1274",3208,176,"West","Dry","2","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","West-Dry"
"1275",3210,177,"West","Dry","3","Aug-7","8-7-2021","2021-08-07","calcium",10.09,"august","West-Dry"
"1276",3211,177,"West","Dry","3","Aug-7","8-7-2021","2021-08-07","iron",2.34,"august","West-Dry"
"1277",3212,177,"West","Dry","3","Aug-7","8-7-2021","2021-08-07","potassium",0.51,"august","West-Dry"
"1278",3213,177,"West","Dry","3","Aug-7","8-7-2021","2021-08-07","magnesium",1.11,"august","West-Dry"
"1279",3214,177,"West","Dry","3","Aug-7","8-7-2021","2021-08-07","manganese",0.06,"august","West-Dry"
"1280",3215,177,"West","Dry","3","Aug-7","8-7-2021","2021-08-07","sodium",0.75,"august","West-Dry"
"1281",3216,177,"West","Dry","3","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","West-Dry"
"1282",3218,178,"West","Mesic","1","Aug-7","8-7-2021","2021-08-07","calcium",13.48,"august","West-Mesic"
"1283",3219,178,"West","Mesic","1","Aug-7","8-7-2021","2021-08-07","iron",1.94,"august","West-Mesic"
"1284",3220,178,"West","Mesic","1","Aug-7","8-7-2021","2021-08-07","potassium",0.46,"august","West-Mesic"
"1285",3221,178,"West","Mesic","1","Aug-7","8-7-2021","2021-08-07","magnesium",1.73,"august","West-Mesic"
"1286",3222,178,"West","Mesic","1","Aug-7","8-7-2021","2021-08-07","manganese",0.03,"august","West-Mesic"
"1287",3223,178,"West","Mesic","1","Aug-7","8-7-2021","2021-08-07","sodium",0.91,"august","West-Mesic"
"1288",3224,178,"West","Mesic","1","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","West-Mesic"
"1289",3226,179,"West","Mesic","2","Aug-7","8-7-2021","2021-08-07","calcium",8.76,"august","West-Mesic"
"1290",3227,179,"West","Mesic","2","Aug-7","8-7-2021","2021-08-07","iron",2.44,"august","West-Mesic"
"1291",3228,179,"West","Mesic","2","Aug-7","8-7-2021","2021-08-07","potassium",0.82,"august","West-Mesic"
"1292",3229,179,"West","Mesic","2","Aug-7","8-7-2021","2021-08-07","magnesium",1.14,"august","West-Mesic"
"1293",3230,179,"West","Mesic","2","Aug-7","8-7-2021","2021-08-07","manganese",0.03,"august","West-Mesic"
"1294",3231,179,"West","Mesic","2","Aug-7","8-7-2021","2021-08-07","sodium",1.16,"august","West-Mesic"
"1295",3232,179,"West","Mesic","2","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","West-Mesic"
"1296",3234,180,"West","Mesic","3","Aug-7","8-7-2021","2021-08-07","calcium",7.68,"august","West-Mesic"
"1297",3235,180,"West","Mesic","3","Aug-7","8-7-2021","2021-08-07","iron",2.3,"august","West-Mesic"
"1298",3236,180,"West","Mesic","3","Aug-7","8-7-2021","2021-08-07","potassium",0.53,"august","West-Mesic"
"1299",3237,180,"West","Mesic","3","Aug-7","8-7-2021","2021-08-07","magnesium",0.98,"august","West-Mesic"
"1300",3238,180,"West","Mesic","3","Aug-7","8-7-2021","2021-08-07","manganese",0.03,"august","West-Mesic"
"1301",3239,180,"West","Mesic","3","Aug-7","8-7-2021","2021-08-07","sodium",0.85,"august","West-Mesic"
"1302",3240,180,"West","Mesic","3","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","West-Mesic"
"1303",3242,181,"West","Hydric","1","Aug-7","8-7-2021","2021-08-07","calcium",38.07,"august","West-Hydric"
"1304",3243,181,"West","Hydric","1","Aug-7","8-7-2021","2021-08-07","iron",3.94,"august","West-Hydric"
"1305",3244,181,"West","Hydric","1","Aug-7","8-7-2021","2021-08-07","potassium",0.41,"august","West-Hydric"
"1306",3245,181,"West","Hydric","1","Aug-7","8-7-2021","2021-08-07","magnesium",5.18,"august","West-Hydric"
"1307",3246,181,"West","Hydric","1","Aug-7","8-7-2021","2021-08-07","manganese",0.18,"august","West-Hydric"
"1308",3247,181,"West","Hydric","1","Aug-7","8-7-2021","2021-08-07","sodium",0.98,"august","West-Hydric"
"1309",3248,181,"West","Hydric","1","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","West-Hydric"
"1310",3250,182,"West","Hydric","2","Aug-7","8-7-2021","2021-08-07","calcium",24.93,"august","West-Hydric"
"1311",3251,182,"West","Hydric","2","Aug-7","8-7-2021","2021-08-07","iron",4.25,"august","West-Hydric"
"1312",3252,182,"West","Hydric","2","Aug-7","8-7-2021","2021-08-07","potassium",0.49,"august","West-Hydric"
"1313",3253,182,"West","Hydric","2","Aug-7","8-7-2021","2021-08-07","magnesium",2.83,"august","West-Hydric"
"1314",3254,182,"West","Hydric","2","Aug-7","8-7-2021","2021-08-07","manganese",0.16,"august","West-Hydric"
"1315",3255,182,"West","Hydric","2","Aug-7","8-7-2021","2021-08-07","sodium",0.88,"august","West-Hydric"
"1316",3256,182,"West","Hydric","2","Aug-7","8-7-2021","2021-08-07","phosphorus",0.05,"august","West-Hydric"
"1317",3346,194,"East","Mesic","1","Aug-10","8-10-2021","2021-08-10","calcium",5.44,"august","East-Mesic"
"1318",3347,194,"East","Mesic","1","Aug-10","8-10-2021","2021-08-10","iron",2.17,"august","East-Mesic"
"1319",3348,194,"East","Mesic","1","Aug-10","8-10-2021","2021-08-10","potassium",0.89,"august","East-Mesic"
"1320",3349,194,"East","Mesic","1","Aug-10","8-10-2021","2021-08-10","magnesium",0.83,"august","East-Mesic"
"1321",3350,194,"East","Mesic","1","Aug-10","8-10-2021","2021-08-10","manganese",0.11,"august","East-Mesic"
"1322",3351,194,"East","Mesic","1","Aug-10","8-10-2021","2021-08-10","sodium",1.23,"august","East-Mesic"
"1323",3352,194,"East","Mesic","1","Aug-10","8-10-2021","2021-08-10","phosphorus",0.07,"august","East-Mesic"
"1324",3354,195,"East","Hydric","1","Aug-10","8-10-2021","2021-08-10","calcium",2.61,"august","East-Hydric"
"1325",3355,195,"East","Hydric","1","Aug-10","8-10-2021","2021-08-10","iron",1.77,"august","East-Hydric"
"1326",3356,195,"East","Hydric","1","Aug-10","8-10-2021","2021-08-10","potassium",0.87,"august","East-Hydric"
"1327",3357,195,"East","Hydric","1","Aug-10","8-10-2021","2021-08-10","magnesium",0.59,"august","East-Hydric"
"1328",3358,195,"East","Hydric","1","Aug-10","8-10-2021","2021-08-10","manganese",0.21,"august","East-Hydric"
"1329",3359,195,"East","Hydric","1","Aug-10","8-10-2021","2021-08-10","sodium",0.88,"august","East-Hydric"
"1330",3360,195,"East","Hydric","1","Aug-10","8-10-2021","2021-08-10","phosphorus",0.05,"august","East-Hydric"
"1331",3362,196,"East","Hydric","2","Aug-10","8-10-2021","2021-08-10","calcium",3.99,"august","East-Hydric"
"1332",3363,196,"East","Hydric","2","Aug-10","8-10-2021","2021-08-10","iron",3.78,"august","East-Hydric"
"1333",3364,196,"East","Hydric","2","Aug-10","8-10-2021","2021-08-10","potassium",2.08,"august","East-Hydric"
"1334",3365,196,"East","Hydric","2","Aug-10","8-10-2021","2021-08-10","magnesium",0.77,"august","East-Hydric"
"1335",3366,196,"East","Hydric","2","Aug-10","8-10-2021","2021-08-10","manganese",0.59,"august","East-Hydric"
"1336",3367,196,"East","Hydric","2","Aug-10","8-10-2021","2021-08-10","sodium",1.26,"august","East-Hydric"
"1337",3368,196,"East","Hydric","2","Aug-10","8-10-2021","2021-08-10","phosphorus",0.16,"august","East-Hydric"
"1338",3370,197,"East","Hydric","3","Aug-10","8-10-2021","2021-08-10","calcium",6.07,"august","East-Hydric"
"1339",3371,197,"East","Hydric","3","Aug-10","8-10-2021","2021-08-10","iron",3.02,"august","East-Hydric"
"1340",3372,197,"East","Hydric","3","Aug-10","8-10-2021","2021-08-10","potassium",2.12,"august","East-Hydric"
"1341",3373,197,"East","Hydric","3","Aug-10","8-10-2021","2021-08-10","magnesium",1.24,"august","East-Hydric"
"1342",3374,197,"East","Hydric","3","Aug-10","8-10-2021","2021-08-10","manganese",2.6,"august","East-Hydric"
"1343",3375,197,"East","Hydric","3","Aug-10","8-10-2021","2021-08-10","sodium",1.79,"august","East-Hydric"
"1344",3376,197,"East","Hydric","3","Aug-10","8-10-2021","2021-08-10","phosphorus",0.06,"august","East-Hydric"
"1345",3450,207,"West","Dry","1","Aug-10","8-10-2021","2021-08-10","calcium",11.69,"august","West-Dry"
"1346",3451,207,"West","Dry","1","Aug-10","8-10-2021","2021-08-10","iron",2.99,"august","West-Dry"
"1347",3452,207,"West","Dry","1","Aug-10","8-10-2021","2021-08-10","potassium",0.44,"august","West-Dry"
"1348",3453,207,"West","Dry","1","Aug-10","8-10-2021","2021-08-10","magnesium",1.74,"august","West-Dry"
"1349",3454,207,"West","Dry","1","Aug-10","8-10-2021","2021-08-10","manganese",0.05,"august","West-Dry"
"1350",3455,207,"West","Dry","1","Aug-10","8-10-2021","2021-08-10","sodium",0.97,"august","West-Dry"
"1351",3456,207,"West","Dry","1","Aug-10","8-10-2021","2021-08-10","phosphorus",0.05,"august","West-Dry"
"1352",3458,208,"West","Dry","2","Aug-10","8-10-2021","2021-08-10","calcium",10.42,"august","West-Dry"
"1353",3459,208,"West","Dry","2","Aug-10","8-10-2021","2021-08-10","iron",0.85,"august","West-Dry"
"1354",3460,208,"West","Dry","2","Aug-10","8-10-2021","2021-08-10","potassium",0.96,"august","West-Dry"
"1355",3461,208,"West","Dry","2","Aug-10","8-10-2021","2021-08-10","magnesium",1.34,"august","West-Dry"
"1356",3462,208,"West","Dry","2","Aug-10","8-10-2021","2021-08-10","manganese",0.03,"august","West-Dry"
"1357",3463,208,"West","Dry","2","Aug-10","8-10-2021","2021-08-10","sodium",0.85,"august","West-Dry"
"1358",3464,208,"West","Dry","2","Aug-10","8-10-2021","2021-08-10","phosphorus",0.05,"august","West-Dry"
"1359",3466,209,"West","Mesic","1","Aug-10","8-10-2021","2021-08-10","calcium",13.48,"august","West-Mesic"
"1360",3467,209,"West","Mesic","1","Aug-10","8-10-2021","2021-08-10","iron",1.04,"august","West-Mesic"
"1361",3468,209,"West","Mesic","1","Aug-10","8-10-2021","2021-08-10","potassium",2.66,"august","West-Mesic"
"1362",3469,209,"West","Mesic","1","Aug-10","8-10-2021","2021-08-10","magnesium",2.29,"august","West-Mesic"
"1363",3470,209,"West","Mesic","1","Aug-10","8-10-2021","2021-08-10","manganese",0.03,"august","West-Mesic"
"1364",3471,209,"West","Mesic","1","Aug-10","8-10-2021","2021-08-10","sodium",1.42,"august","West-Mesic"
"1365",3472,209,"West","Mesic","1","Aug-10","8-10-2021","2021-08-10","phosphorus",0.06,"august","West-Mesic"
"1366",3474,210,"West","Mesic","2","Aug-10","8-10-2021","2021-08-10","calcium",9.43,"august","West-Mesic"
"1367",3475,210,"West","Mesic","2","Aug-10","8-10-2021","2021-08-10","iron",0.92,"august","West-Mesic"
"1368",3476,210,"West","Mesic","2","Aug-10","8-10-2021","2021-08-10","potassium",1.81,"august","West-Mesic"
"1369",3477,210,"West","Mesic","2","Aug-10","8-10-2021","2021-08-10","magnesium",1.24,"august","West-Mesic"
"1370",3478,210,"West","Mesic","2","Aug-10","8-10-2021","2021-08-10","manganese",0.03,"august","West-Mesic"
"1371",3479,210,"West","Mesic","2","Aug-10","8-10-2021","2021-08-10","sodium",1.65,"august","West-Mesic"
"1372",3480,210,"West","Mesic","2","Aug-10","8-10-2021","2021-08-10","phosphorus",0.05,"august","West-Mesic"
"1373",3482,211,"West","Mesic","3","Aug-10","8-10-2021","2021-08-10","calcium",8.77,"august","West-Mesic"
"1374",3483,211,"West","Mesic","3","Aug-10","8-10-2021","2021-08-10","iron",0.88,"august","West-Mesic"
"1375",3484,211,"West","Mesic","3","Aug-10","8-10-2021","2021-08-10","potassium",0.61,"august","West-Mesic"
"1376",3485,211,"West","Mesic","3","Aug-10","8-10-2021","2021-08-10","magnesium",1.16,"august","West-Mesic"
"1377",3486,211,"West","Mesic","3","Aug-10","8-10-2021","2021-08-10","manganese",0.03,"august","West-Mesic"
"1378",3487,211,"West","Mesic","3","Aug-10","8-10-2021","2021-08-10","sodium",0.76,"august","West-Mesic"
"1379",3488,211,"West","Mesic","3","Aug-10","8-10-2021","2021-08-10","phosphorus",0.05,"august","West-Mesic"
"1380",3490,212,"West","Hydric","1","Aug-10","8-10-2021","2021-08-10","calcium",34.74,"august","West-Hydric"
"1381",3491,212,"West","Hydric","1","Aug-10","8-10-2021","2021-08-10","iron",2.66,"august","West-Hydric"
"1382",3492,212,"West","Hydric","1","Aug-10","8-10-2021","2021-08-10","potassium",0.37,"august","West-Hydric"
"1383",3493,212,"West","Hydric","1","Aug-10","8-10-2021","2021-08-10","magnesium",4.67,"august","West-Hydric"
"1384",3494,212,"West","Hydric","1","Aug-10","8-10-2021","2021-08-10","manganese",0.14,"august","West-Hydric"
"1385",3495,212,"West","Hydric","1","Aug-10","8-10-2021","2021-08-10","sodium",1.1,"august","West-Hydric"
"1386",3496,212,"West","Hydric","1","Aug-10","8-10-2021","2021-08-10","phosphorus",0.05,"august","West-Hydric"
"1387",3498,213,"West","Hydric","2","Aug-10","8-10-2021","2021-08-10","calcium",26.35,"august","West-Hydric"
"1388",3499,213,"West","Hydric","2","Aug-10","8-10-2021","2021-08-10","iron",3.39,"august","West-Hydric"
"1389",3500,213,"West","Hydric","2","Aug-10","8-10-2021","2021-08-10","potassium",0.88,"august","West-Hydric"
"1390",3501,213,"West","Hydric","2","Aug-10","8-10-2021","2021-08-10","magnesium",3.04,"august","West-Hydric"
"1391",3502,213,"West","Hydric","2","Aug-10","8-10-2021","2021-08-10","manganese",0.14,"august","West-Hydric"
"1392",3503,213,"West","Hydric","2","Aug-10","8-10-2021","2021-08-10","sodium",0.89,"august","West-Hydric"
"1393",3504,213,"West","Hydric","2","Aug-10","8-10-2021","2021-08-10","phosphorus",0.05,"august","West-Hydric"
"1394",3506,214,"West","Hydric","3","Aug-10","8-10-2021","2021-08-10","calcium",47.55,"august","West-Hydric"
"1395",3507,214,"West","Hydric","3","Aug-10","8-10-2021","2021-08-10","iron",1.88,"august","West-Hydric"
"1396",3508,214,"West","Hydric","3","Aug-10","8-10-2021","2021-08-10","potassium",1.91,"august","West-Hydric"
"1397",3509,214,"West","Hydric","3","Aug-10","8-10-2021","2021-08-10","magnesium",6.85,"august","West-Hydric"
"1398",3510,214,"West","Hydric","3","Aug-10","8-10-2021","2021-08-10","manganese",0.46,"august","West-Hydric"
"1399",3511,214,"West","Hydric","3","Aug-10","8-10-2021","2021-08-10","sodium",3.44,"august","West-Hydric"
"1400",3512,214,"West","Hydric","3","Aug-10","8-10-2021","2021-08-10","phosphorus",0.05,"august","West-Hydric"
"1401",25,4,"East","Dry","1","Jun-24","6-24-2021","2021-06-24","aluminum",0.099,"june","East-Dry"
"1402",81,11,"East","Mesic","2","Jun-24","6-24-2021","2021-06-24","aluminum",0.291,"june","East-Mesic"
"1403",89,12,"East","Mesic","3","Jun-24","6-24-2021","2021-06-24","aluminum",0.434,"june","East-Mesic"
"1404",97,13,"East","Hydric","1","Jun-24","6-24-2021","2021-06-24","aluminum",0.412,"june","East-Hydric"
"1405",105,14,"East","Hydric","2","Jun-24","6-24-2021","2021-06-24","aluminum",0.388,"june","East-Hydric"
"1406",113,15,"East","Hydric","1","Jun-28","6-28-2021","2021-06-28","aluminum",0.48,"june","East-Hydric"
"1407",121,16,"East","Hydric","2","Jun-28","6-28-2021","2021-06-28","aluminum",0.606,"june","East-Hydric"
"1408",129,17,"East","Hydric","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.478,"june","East-Hydric"
"1409",137,18,"East","Mesic","1","Jun-28","6-28-2021","2021-06-28","aluminum",0.364,"june","East-Mesic"
"1410",145,19,"East","Mesic","2","Jun-28","6-28-2021","2021-06-28","aluminum",0.355,"june","East-Mesic"
"1411",153,20,"East","Mesic","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.353,"june","East-Mesic"
"1412",161,21,"East","Dry","1","Jun-28","6-28-2021","2021-06-28","aluminum",0.21,"june","East-Dry"
"1413",169,22,"East","Dry","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.431,"june","East-Dry"
"1414",273,35,"West","Mesic","2","Jun-28","6-28-2021","2021-06-28","aluminum",0.091,"june","West-Mesic"
"1415",281,36,"West","Mesic","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.083,"june","West-Mesic"
"1416",289,37,"West","Dry","1","Jun-28","6-28-2021","2021-06-28","aluminum",0.079,"june","West-Dry"
"1417",297,38,"West","Dry","2","Jun-28","6-28-2021","2021-06-28","aluminum",0.133,"june","West-Dry"
"1418",305,39,"West","Dry","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.1,"june","West-Dry"
"1419",313,40,"West","Hydric","1","Jun-28","6-28-2021","2021-06-28","aluminum",2.746,"june","West-Hydric"
"1420",321,41,"West","Hydric","2","Jun-28","6-28-2021","2021-06-28","aluminum",0.054,"june","West-Hydric"
"1421",329,42,"West","Hydric","3","Jun-28","6-28-2021","2021-06-28","aluminum",0.053,"june","West-Hydric"
"1422",361,46,"East","Hydric","1","Jul-6","7-6-2021","2021-07-06","aluminum",0.61,"july","East-Hydric"
"1423",369,47,"East","Hydric","2","Jul-6","7-6-2021","2021-07-06","aluminum",0.62,"july","East-Hydric"
"1424",377,48,"East","Hydric","3","Jul-6","7-6-2021","2021-07-06","aluminum",0.547,"july","East-Hydric"
"1425",385,49,"East","Dry","1","Jul-6","7-6-2021","2021-07-06","aluminum",0.267,"july","East-Dry"
"1426",393,50,"East","Dry","3","Jul-6","7-6-2021","2021-07-06","aluminum",0.458,"july","East-Dry"
"1427",401,51,"East","Mesic","1","Jul-6","7-6-2021","2021-07-06","aluminum",0.462,"july","East-Mesic"
"1428",409,52,"East","Mesic","2","Jul-6","7-6-2021","2021-07-06","aluminum",0.497,"july","East-Mesic"
"1429",417,53,"East","Mesic","3","Jul-6","7-6-2021","2021-07-06","aluminum",0.418,"july","East-Mesic"
"1430",513,65,"West","Dry","1","Jul-7","7-7-2021","2021-07-07","aluminum",0.089,"july","West-Dry"
"1431",521,66,"West","Dry","3","Jul-7","7-7-2021","2021-07-07","aluminum",0.079,"july","West-Dry"
"1432",529,67,"West","Mesic","1","Jul-7","7-7-2021","2021-07-07","aluminum",0.09,"july","West-Mesic"
"1433",537,68,"West","Mesic","2","Jul-7","7-7-2021","2021-07-07","aluminum",0.574,"july","West-Mesic"
"1434",545,69,"West","Mesic","3","Jul-7","7-7-2021","2021-07-07","aluminum",0.085,"july","West-Mesic"
"1435",553,70,"West","Hydric","1","Jul-7","7-7-2021","2021-07-07","aluminum",0.101,"july","West-Hydric"
"1436",569,72,"West","Hydric","3","Jul-7","7-7-2021","2021-07-07","aluminum",0.072,"july","West-Hydric"
"1437",625,79,"East","Dry","1","Jul-14","7-14-2021","2021-07-14","aluminum",0.179,"july","East-Dry"
"1438",633,80,"East","Dry","2","Jul-14","7-14-2021","2021-07-14","aluminum",0.621,"july","East-Dry"
"1439",641,81,"East","Dry","3","Jul-14","7-14-2021","2021-07-14","aluminum",0.538,"july","East-Dry"
"1440",649,82,"East","Mesic","1","Jul-14","7-14-2021","2021-07-14","aluminum",0.402,"july","East-Mesic"
"1441",657,83,"East","Mesic","2","Jul-14","7-14-2021","2021-07-14","aluminum",0.428,"july","East-Mesic"
"1442",665,84,"East","Mesic","3","Jul-14","7-14-2021","2021-07-14","aluminum",0.384,"july","East-Mesic"
"1443",673,85,"East","Hydric","1","Jul-14","7-14-2021","2021-07-14","aluminum",0.439,"july","East-Hydric"
"1444",681,86,"East","Hydric","2","Jul-14","7-14-2021","2021-07-14","aluminum",0.532,"july","East-Hydric"
"1445",689,87,"East","Hydric","3","Jul-14","7-14-2021","2021-07-14","aluminum",0.476,"july","East-Hydric"
"1446",801,101,"West","Dry","2","Jul-24","7-24-2021","2021-07-24","aluminum",0.106,"july","West-Dry"
"1447",809,102,"West","Dry","3","Jul-24","7-24-2021","2021-07-24","aluminum",0.118,"july","West-Dry"
"1448",817,103,"West","Mesic","1","Jul-24","7-24-2021","2021-07-24","aluminum",0.106,"july","West-Mesic"
"1449",825,104,"West","Mesic","2","Jul-24","7-24-2021","2021-07-24","aluminum",0.124,"july","West-Mesic"
"1450",833,105,"West","Mesic","3","Jul-24","7-24-2021","2021-07-24","aluminum",0.077,"july","West-Mesic"
"1451",841,106,"West","Hydric","1","Jul-24","7-24-2021","2021-07-24","aluminum",0.089,"july","West-Hydric"
"1452",849,107,"West","Hydric","2","Jul-24","7-24-2021","2021-07-24","aluminum",0.081,"july","West-Hydric"
"1453",857,108,"West","Hydric","3","Jul-24","7-24-2021","2021-07-24","aluminum",0.087,"july","West-Hydric"
"1454",913,115,"East","Dry","2","Jul-30","7-30-2021","2021-07-30","aluminum",0.427,"july","East-Dry"
"1455",921,116,"East","Dry","3","Jul-30","7-30-2021","2021-07-30","aluminum",0.569,"july","East-Dry"
"1456",929,117,"East","Mesic","1","Jul-30","7-30-2021","2021-07-30","aluminum",0.577,"july","East-Mesic"
"1457",937,118,"East","Mesic","2","Jul-30","7-30-2021","2021-07-30","aluminum",0.488,"july","East-Mesic"
"1458",945,119,"East","Mesic","3","Jul-30","7-30-2021","2021-07-30","aluminum",0.424,"july","East-Mesic"
"1459",953,120,"East","Hydric","1","Jul-30","7-30-2021","2021-07-30","aluminum",0.38,"july","East-Hydric"
"1460",961,121,"East","Hydric","2","Jul-30","7-30-2021","2021-07-30","aluminum",0.394,"july","East-Hydric"
"1461",969,122,"East","Hydric","3","Jul-30","7-30-2021","2021-07-30","aluminum",0.455,"july","East-Hydric"
"1462",1073,135,"West","Dry","1","Jul-31","7-31-2021","2021-07-31","aluminum",0.05,"july","West-Dry"
"1463",1081,136,"West","Dry","2","Jul-31","7-31-2021","2021-07-31","aluminum",0.123,"july","West-Dry"
"1464",1089,137,"West","Dry","3","Jul-31","7-31-2021","2021-07-31","aluminum",0.065,"july","West-Dry"
"1465",1097,138,"West","Mesic","1","Jul-31","7-31-2021","2021-07-31","aluminum",0.05,"july","West-Mesic"
"1466",1105,139,"West","Mesic","2","Jul-31","7-31-2021","2021-07-31","aluminum",0.076,"july","West-Mesic"
"1467",1113,140,"West","Mesic","3","Jul-31","7-31-2021","2021-07-31","aluminum",0.084,"july","West-Mesic"
"1468",1121,141,"West","Hydric","1","Jul-31","7-31-2021","2021-07-31","aluminum",0.05,"july","West-Hydric"
"1469",1129,142,"West","Hydric","2","Jul-31","7-31-2021","2021-07-31","aluminum",0.064,"july","West-Hydric"
"1470",1137,143,"West","Hydric","3","Jul-31","7-31-2021","2021-07-31","aluminum",0.059,"july","West-Hydric"
"1471",1257,158,"East","Dry","1","Aug-7","8-7-2021","2021-08-07","aluminum",0.216,"august","East-Dry"
