"","ID","Area","Site","Plot","Sample","date","Betterdate","ICP","concentration","month"
"1003","126","East","Transect","T5","Jul-30","7-30-2021",2021-07-30,"Fe _ug/mL","1.439","july"
"1004","126","East","Transect","T5","Jul-30","7-30-2021",2021-07-30,"K _ug/mL","1.745","july"
"1005","126","East","Transect","T5","Jul-30","7-30-2021",2021-07-30,"Mg_ug/mL","1.301","july"
"1006","126","East","Transect","T5","Jul-30","7-30-2021",2021-07-30,"Mn_ug/mL","0.141","july"
"1007","126","East","Transect","T5","Jul-30","7-30-2021",2021-07-30,"Na_ug/mL","0.2","july"
"1008","126","East","Transect","T5","Jul-30","7-30-2021",2021-07-30,"P_ug/mL","<0.1","july"
"1009","127","East","Transect","T6","Jul-30","7-30-2021",2021-07-30,"Al_ug/mL","0.536","july"
"1010","127","East","Transect","T6","Jul-30","7-30-2021",2021-07-30,"Ca_ug/mL","4.644","july"
"1011","127","East","Transect","T6","Jul-30","7-30-2021",2021-07-30,"Fe _ug/mL","0.633","july"
"1012","127","East","Transect","T6","Jul-30","7-30-2021",2021-07-30,"K _ug/mL","1.35","july"
"1013","127","East","Transect","T6","Jul-30","7-30-2021",2021-07-30,"Mg_ug/mL","1.037","july"
"1014","127","East","Transect","T6","Jul-30","7-30-2021",2021-07-30,"Mn_ug/mL","0.09","july"
"1015","127","East","Transect","T6","Jul-30","7-30-2021",2021-07-30,"Na_ug/mL","0.137","july"
"1016","127","East","Transect","T6","Jul-30","7-30-2021",2021-07-30,"P_ug/mL","<0.1","july"
"1017","128","East","Transect","T7","Jul-30","7-30-2021",2021-07-30,"Al_ug/mL","0.554","july"
"1018","128","East","Transect","T7","Jul-30","7-30-2021",2021-07-30,"Ca_ug/mL","3.981","july"
"1019","128","East","Transect","T7","Jul-30","7-30-2021",2021-07-30,"Fe _ug/mL","0.906","july"
"1020","128","East","Transect","T7","Jul-30","7-30-2021",2021-07-30,"K _ug/mL","0.817","july"
"1021","128","East","Transect","T7","Jul-30","7-30-2021",2021-07-30,"Mg_ug/mL","1.112","july"
"1022","128","East","Transect","T7","Jul-30","7-30-2021",2021-07-30,"Mn_ug/mL","0.097","july"
"1023","128","East","Transect","T7","Jul-30","7-30-2021",2021-07-30,"Na_ug/mL","0.145","july"
"1024","128","East","Transect","T7","Jul-30","7-30-2021",2021-07-30,"P_ug/mL","<0.1","july"
"1025","129","East","Transect","T8","Jul-30","7-30-2021",2021-07-30,"Al_ug/mL","0.551","july"
"1026","129","East","Transect","T8","Jul-30","7-30-2021",2021-07-30,"Ca_ug/mL","4.978","july"
"1027","129","East","Transect","T8","Jul-30","7-30-2021",2021-07-30,"Fe _ug/mL","1.627","july"
"1028","129","East","Transect","T8","Jul-30","7-30-2021",2021-07-30,"K _ug/mL","2.17","july"
"1029","129","East","Transect","T8","Jul-30","7-30-2021",2021-07-30,"Mg_ug/mL","1.182","july"
"1030","129","East","Transect","T8","Jul-30","7-30-2021",2021-07-30,"Mn_ug/mL","0.078","july"
"1031","129","East","Transect","T8","Jul-30","7-30-2021",2021-07-30,"Na_ug/mL","0.121","july"
"1032","129","East","Transect","T8","Jul-30","7-30-2021",2021-07-30,"P_ug/mL","<0.1","july"
"1033","130","East","Transect","T9","Jul-30","7-30-2021",2021-07-30,"Al_ug/mL","0.677","july"
"1034","130","East","Transect","T9","Jul-30","7-30-2021",2021-07-30,"Ca_ug/mL","5.328","july"
"1035","130","East","Transect","T9","Jul-30","7-30-2021",2021-07-30,"Fe _ug/mL","0.904","july"
"1036","130","East","Transect","T9","Jul-30","7-30-2021",2021-07-30,"K _ug/mL","1.082","july"
"1037","130","East","Transect","T9","Jul-30","7-30-2021",2021-07-30,"Mg_ug/mL","1.333","july"
"1038","130","East","Transect","T9","Jul-30","7-30-2021",2021-07-30,"Mn_ug/mL","0.055","july"
"1039","130","East","Transect","T9","Jul-30","7-30-2021",2021-07-30,"Na_ug/mL","0.092","july"
"1040","130","East","Transect","T9","Jul-30","7-30-2021",2021-07-30,"P_ug/mL","<0.1","july"
"1041","131","East","Transect","T10","Jul-30","7-30-2021",2021-07-30,"Al_ug/mL","0.831","july"
"1042","131","East","Transect","T10","Jul-30","7-30-2021",2021-07-30,"Ca_ug/mL","4.953","july"
"1043","131","East","Transect","T10","Jul-30","7-30-2021",2021-07-30,"Fe _ug/mL","0.84","july"
"1044","131","East","Transect","T10","Jul-30","7-30-2021",2021-07-30,"K _ug/mL","0.763","july"
"1045","131","East","Transect","T10","Jul-30","7-30-2021",2021-07-30,"Mg_ug/mL","1.167","july"
"1046","131","East","Transect","T10","Jul-30","7-30-2021",2021-07-30,"Mn_ug/mL","0.088","july"
"1047","131","East","Transect","T10","Jul-30","7-30-2021",2021-07-30,"Na_ug/mL","0.134","july"
"1048","131","East","Transect","T10","Jul-30","7-30-2021",2021-07-30,"P_ug/mL","<0.1","july"
"1049","132","East","Transect","T11","Jul-30","7-30-2021",2021-07-30,"Al_ug/mL","0.887","july"
"1050","132","East","Transect","T11","Jul-30","7-30-2021",2021-07-30,"Ca_ug/mL","11.035","july"
"1051","132","East","Transect","T11","Jul-30","7-30-2021",2021-07-30,"Fe _ug/mL","0.773","july"
"1052","132","East","Transect","T11","Jul-30","7-30-2021",2021-07-30,"K _ug/mL","0.582","july"
"1053","132","East","Transect","T11","Jul-30","7-30-2021",2021-07-30,"Mg_ug/mL","2.375","july"
"1054","132","East","Transect","T11","Jul-30","7-30-2021",2021-07-30,"Mn_ug/mL","0.091","july"
"1055","132","East","Transect","T11","Jul-30","7-30-2021",2021-07-30,"Na_ug/mL","0.138","july"
"1056","132","East","Transect","T11","Jul-30","7-30-2021",2021-07-30,"P_ug/mL","<0.1","july"
"1057","133","East","Transect","T12","Jul-30","7-30-2021",2021-07-30,"Al_ug/mL","0.579","july"
"1058","133","East","Transect","T12","Jul-30","7-30-2021",2021-07-30,"Ca_ug/mL","2.778","july"
"1059","133","East","Transect","T12","Jul-30","7-30-2021",2021-07-30,"Fe _ug/mL","0.883","july"
"1060","133","East","Transect","T12","Jul-30","7-30-2021",2021-07-30,"K _ug/mL","0.395","july"
"1061","133","East","Transect","T12","Jul-30","7-30-2021",2021-07-30,"Mg_ug/mL","0.77","july"
"1062","133","East","Transect","T12","Jul-30","7-30-2021",2021-07-30,"Mn_ug/mL","0.054","july"
"1063","133","East","Transect","T12","Jul-30","7-30-2021",2021-07-30,"Na_ug/mL","0.091","july"
"1064","133","East","Transect","T12","Jul-30","7-30-2021",2021-07-30,"P_ug/mL","<0.1","july"
"1065","134","East","Transect","T13","Jul-30","7-30-2021",2021-07-30,"Al_ug/mL","0.491","july"
"1066","134","East","Transect","T13","Jul-30","7-30-2021",2021-07-30,"Ca_ug/mL","5.044","july"
"1067","134","East","Transect","T13","Jul-30","7-30-2021",2021-07-30,"Fe _ug/mL","0.646","july"
"1068","134","East","Transect","T13","Jul-30","7-30-2021",2021-07-30,"K _ug/mL","0.536","july"
"1069","134","East","Transect","T13","Jul-30","7-30-2021",2021-07-30,"Mg_ug/mL","1.09","july"
"1070","134","East","Transect","T13","Jul-30","7-30-2021",2021-07-30,"Mn_ug/mL","<0.05","july"
"1071","134","East","Transect","T13","Jul-30","7-30-2021",2021-07-30,"Na_ug/mL","0.077","july"
"1072","134","East","Transect","T13","Jul-30","7-30-2021",2021-07-30,"P_ug/mL","<0.1","july"
"1073","135","West","Dry","1","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","<0.1","july"
"1074","135","West","Dry","1","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","14.2655255","july"
"1075","135","West","Dry","1","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","<0.05","july"
"1076","135","West","Dry","1","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.427","july"
"1077","135","West","Dry","1","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","2.051","july"
"1078","135","West","Dry","1","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1079","135","West","Dry","1","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","<0.1","july"
"1080","135","West","Dry","1","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1081","136","West","Dry","2","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.123","july"
"1082","136","West","Dry","2","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","11.34643683","july"
"1083","136","West","Dry","2","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","0.148","july"
"1084","136","West","Dry","2","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","1.947","july"
"1085","136","West","Dry","2","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","1.345","july"
"1086","136","West","Dry","2","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1087","136","West","Dry","2","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","<0.1","july"
"1088","136","West","Dry","2","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1089","137","West","Dry","3","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.065","july"
"1090","137","West","Dry","3","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","8.78","july"
"1091","137","West","Dry","3","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","0.162","july"
"1092","137","West","Dry","3","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.295","july"
"1093","137","West","Dry","3","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","0.911","july"
"1094","137","West","Dry","3","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1095","137","West","Dry","3","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","<0.1","july"
"1096","137","West","Dry","3","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1097","138","West","Mesic","1","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","<0.1","july"
"1098","138","West","Mesic","1","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","12.95299678","july"
"1099","138","West","Mesic","1","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","<0.05","july"
"1100","138","West","Mesic","1","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.25","july"
"1101","138","West","Mesic","1","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","1.607","july"
"1102","138","West","Mesic","1","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1103","138","West","Mesic","1","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","<0.1","july"
"1104","138","West","Mesic","1","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1105","139","West","Mesic","2","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.076","july"
"1106","139","West","Mesic","2","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","7.076","july"
"1107","139","West","Mesic","2","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","<0.05","july"
"1108","139","West","Mesic","2","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.198","july"
"1109","139","West","Mesic","2","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","0.894","july"
"1110","139","West","Mesic","2","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1111","139","West","Mesic","2","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","<0.1","july"
"1112","139","West","Mesic","2","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1113","140","West","Mesic","3","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.084","july"
"1114","140","West","Mesic","3","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","6.713","july"
"1115","140","West","Mesic","3","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","<0.05","july"
"1116","140","West","Mesic","3","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.424","july"
"1117","140","West","Mesic","3","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","0.825","july"
"1118","140","West","Mesic","3","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1119","140","West","Mesic","3","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","<0.1","july"
"1120","140","West","Mesic","3","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1121","141","West","Hydric","1","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","<0.1","july"
"1122","141","West","Hydric","1","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","36.96568337","july"
"1123","141","West","Hydric","1","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","1.008","july"
"1124","141","West","Hydric","1","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.577","july"
"1125","141","West","Hydric","1","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","4.986","july"
"1126","141","West","Hydric","1","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","0.162","july"
"1127","141","West","Hydric","1","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","0.226","july"
"1128","141","West","Hydric","1","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1129","142","West","Hydric","2","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.064","july"
"1130","142","West","Hydric","2","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","33.76271818","july"
"1131","142","West","Hydric","2","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","1.087","july"
"1132","142","West","Hydric","2","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.346","july"
"1133","142","West","Hydric","2","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","3.724","july"
"1134","142","West","Hydric","2","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","0.217","july"
"1135","142","West","Hydric","2","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","0.295","july"
"1136","142","West","Hydric","2","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1137","143","West","Hydric","3","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.059","july"
"1138","143","West","Hydric","3","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","38.31619314","july"
"1139","143","West","Hydric","3","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","0.115","july"
"1140","143","West","Hydric","3","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.57","july"
"1141","143","West","Hydric","3","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","5.068","july"
"1142","143","West","Hydric","3","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1143","143","West","Hydric","3","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","<0.1","july"
"1144","143","West","Hydric","3","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1145","144","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.489","july"
"1146","144","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","4.622","july"
"1147","144","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","0.365","july"
"1148","144","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","1.115","july"
"1149","144","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","0.431","july"
"1150","144","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1151","144","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","<0.1","july"
"1152","144","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1153","145","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.458","july"
"1154","145","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","6.167","july"
"1155","145","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","0.368","july"
"1156","145","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.523","july"
"1157","145","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","0.791","july"
"1158","145","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1159","145","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","0.594","july"
"1160","145","West","Transect","T1","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1161","146","West","Transect","T2","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.413","july"
"1162","146","West","Transect","T2","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","4.982","july"
"1163","146","West","Transect","T2","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","0.476","july"
"1164","146","West","Transect","T2","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.511","july"
"1165","146","West","Transect","T2","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","0.547","july"
"1166","146","West","Transect","T2","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1167","146","West","Transect","T2","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","0.607","july"
"1168","146","West","Transect","T2","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1169","147","West","Transect","T3","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.185","july"
"1170","147","West","Transect","T3","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","8.298","july"
"1171","147","West","Transect","T3","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","0.133","july"
"1172","147","West","Transect","T3","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.971","july"
"1173","147","West","Transect","T3","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","0.877","july"
"1174","147","West","Transect","T3","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1175","147","West","Transect","T3","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","0.607","july"
"1176","147","West","Transect","T3","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1177","148","West","Transect","T4","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","<0.1","july"
"1178","148","West","Transect","T4","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","14.82225344","july"
"1179","148","West","Transect","T4","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","0.074","july"
"1180","148","West","Transect","T4","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.677","july"
"1181","148","West","Transect","T4","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","1.605","july"
"1182","148","West","Transect","T4","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1183","148","West","Transect","T4","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","2.073","july"
"1184","148","West","Transect","T4","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1185","149","West","Transect","T5","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","0.057","july"
"1186","149","West","Transect","T5","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","14.09366558","july"
"1187","149","West","Transect","T5","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","0.063","july"
"1188","149","West","Transect","T5","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.507","july"
"1189","149","West","Transect","T5","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","2.13","july"
"1190","149","West","Transect","T5","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1191","149","West","Transect","T5","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","0.817","july"
"1192","149","West","Transect","T5","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1193","150","West","Transect","T6","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","<0.1","july"
"1194","150","West","Transect","T6","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","14.74018499","july"
"1195","150","West","Transect","T6","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","<0.05","july"
"1196","150","West","Transect","T6","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.625","july"
"1197","150","West","Transect","T6","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","2.109","july"
"1198","150","West","Transect","T6","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1199","150","West","Transect","T6","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","0.913","july"
"1200","150","West","Transect","T6","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1201","151","West","Transect","T7","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","<0.1","july"
"1202","151","West","Transect","T7","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","12.88254383","july"
"1203","151","West","Transect","T7","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","<0.05","july"
"1204","151","West","Transect","T7","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.271","july"
"1205","151","West","Transect","T7","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","1.832","july"
"1206","151","West","Transect","T7","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1207","151","West","Transect","T7","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","0.753","july"
"1208","151","West","Transect","T7","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1209","152","West","Transect","T8","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","<0.1","july"
"1210","152","West","Transect","T8","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","12.36497715","july"
"1211","152","West","Transect","T8","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","<0.05","july"
"1212","152","West","Transect","T8","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.468","july"
"1213","152","West","Transect","T8","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","1.826","july"
"1214","152","West","Transect","T8","Jul-31","7-31-2021",2021-07-31,"Mn_ug/mL","<0.05","july"
"1215","152","West","Transect","T8","Jul-31","7-31-2021",2021-07-31,"Na_ug/mL","0.738","july"
"1216","152","West","Transect","T8","Jul-31","7-31-2021",2021-07-31,"P_ug/mL","<0.1","july"
"1217","153","West","Transect","T9","Jul-31","7-31-2021",2021-07-31,"Al_ug/mL","<0.1","july"
"1218","153","West","Transect","T9","Jul-31","7-31-2021",2021-07-31,"Ca_ug/mL","11.00474832","july"
"1219","153","West","Transect","T9","Jul-31","7-31-2021",2021-07-31,"Fe _ug/mL","<0.05","july"
"1220","153","West","Transect","T9","Jul-31","7-31-2021",2021-07-31,"K _ug/mL","0.665","july"
"1221","153","West","Transect","T9","Jul-31","7-31-2021",2021-07-31,"Mg_ug/mL","1.606","july"
